hs6,name,,,,,,,,,,,,,
701310,Glassware of a kind used for table/kitchen/toilet/office/indoor decoration/,,,,,,,,,,,,,
701322,Stemware drinking glasses,,,,,,,,,,,,,
701328,Other stemware drinking glasses,,,,,,,,,,,,,
701333,Other drinking glasses,,,,,,,,,,,,,
701337,Other drinking glasses,,,,,,,,,,,,,
701341,Glassware of a kind used for table (other than drinking glasses)/kitchen pu,,,,,,,,,,,,,
701342,Glassware of a kind used for table (other than drinking glasses)/kitchen pu,,,,,,,,,,,,,
701349,Other glassware of a kind used for table (other than drinking glasses)/kitc,,,,,,,,,,,,,
701391,Glassware of a kind used for table/kitchen/toilet/office/indoor decoration/,,,,,,,,,,,,,
701399,Glassware of a kind used for table/kitchen/toilet/office/indoor decoration/,,,,,,,,,,,,,
701400,Signalling glassware & optical elements of glass (excl. of 70.15),,,,,,,,,,,,,
701510,Glasses for corrective spectacles,,,,,,,,,,,,,
701590,"""Clock/watch glasses & similar glasses",,,,,,,,,,,,,
701610,Glass cubes & other glass smallwares,,,,,,,,,,,,,
701690,"""Paving blocks",,,,,,,,,,,,,
701710,Laboratory/hygienic/pharmaceutical glassware,,,,,,,,,,,,,
701720,Laboratory/hygienic/pharmaceutical glassware,,,,,,,,,,,,,
701790,Laboratory/hygienic/pharmaceutical glassware,,,,,,,,,,,,,
701810,Glass beads,,,,,,,,,,,,,
701820,Glass microspheres not >1mm in diameter;,,,,,,,,,,,,,
701890,"""Articles of glass beads",,,,,,,,,,,,,
701911,Chopped strands,,,,,,,,,,,,,
701912,Rovings of glass fibres;,,,,,,,,,,,,,
701919,"""Slivers of glass fibres; chopped strands",,,,,,,,,,,,,
701931,Mats of glass fibres;,,,,,,,,,,,,,
701932,Thin sheets (voiles) of glass fibres;,,,,,,,,,,,,,
701939,Webs,,,,,,,,,,,,,
701940,Woven fabrics of rovings of glass fibres;,,,,,,,,,,,,,
701951,Woven fabrics of glass fibres (excl. of 7019.40),,,,,,,,,,,,,
701952,Woven fabrics of glass fibres (excl. of 7019.40),,,,,,,,,,,,,
701959,Woven fabrics of glass fibres (excl. of 7019.40),,,,,,,,,,,,,
701990,Glass fibres (incl. glass wool) & articles thereof (excl. of 7019.11-7019.5,,,,,,,,,,,,,
702000,Other articles of glass.;,,,,,,,,,,,,,
710110,Natural pearls;,,,,,,,,,,,,,
710121,Cultured pearls,,,,,,,,,,,,,
710122,Cultured pearls,,,,,,,,,,,,,
710210,Diamonds,,,,,,,,,,,,,
710221,Industrial diamonds,,,,,,,,,,,,,
710229,Industrial diamonds,,,,,,,,,,,,,
710231,Diamonds,,,,,,,,,,,,,
710239,Diamonds,,,,,,,,,,,,,
710310,Precious stones (excl. diamonds) & semi-precious stones,,,,,,,,,,,,,
710391,Rubies,,,,,,,,,,,,,
710399,"""Precious stones (excl. diamonds",,,,,,,,,,,,,
710410,Piezo-electric quartz;,,,,,,,,,,,,,
710420,Synthetic/reconstructed precious/semi-precious stones (excl. piezo-electric,,,,,,,,,,,,,
710490,"""Synthetic/reconstructed precious/semi-precious stones",,,,,,,,,,,,,
710510,Dust & powder of natural/synthetic diamonds;,,,,,,,,,,,,,
710590,Dust & powder of other natural/synthetic precious/semi-precious stones (exc,,,,,,,,,,,,,
710610,Silver (incl. silver plated with gold/platinum),,,,,,,,,,,,,
710691,Silver (incl. silver plated with gold/platinum),,,,,,,,,,,,,
710692,Silver (incl. silver plated with gold/platinum),,,,,,,,,,,,,
710700,Base metals clad with silver,,,,,,,,,,,,,
710811,Gold (incl. gold plated with platinum),,,,,,,,,,,,,
710812,Gold (incl. gold plated with platinum),,,,,,,,,,,,,
710813,Gold (incl. gold plated with platinum),,,,,,,,,,,,,
710820,Monetary gold;,,,,,,,,,,,,,
710900,Base metals/silver,,,,,,,,,,,,,
711011,Platinum,,,,,,,,,,,,,
711019,Platinum,,,,,,,,,,,,,
711021,Palladium,,,,,,,,,,,,,
711029,Palladium,,,,,,,,,,,,,
711031,Rhodium,,,,,,,,,,,,,
711039,Rhodium,,,,,,,,,,,,,
711041,Iridium,,,,,,,,,,,,,
711049,Iridium,,,,,,,,,,,,,
711100,Base metals/silver/gold,,,,,,,,,,,,,
711230,Ash containing precious metal/precious metal comps.;,,,,,,,,,,,,,
711291,Waste & scrap of gold,,,,,,,,,,,,,
711292,Waste & scrap of platinum,,,,,,,,,,,,,
711299,"""Waste & scrap of precious metal/of metal clad with precious metal; other w",,,,,,,,,,,,,
711311,Articles of jewellery & parts thereof ,,,,,,,,,,,,,
711319,Articles of jewellery & parts thereof ,,,,,,,,,,,,,
711320,Articles of jewellery & parts thereof ,,,,,,,,,,,,,
711411,Articles of goldsmiths'/silversmiths' wares & parts thereof ,,,,,,,,,,,,,
711419,Articles of goldsmiths'/silversmiths' wares & parts thereof ,,,,,,,,,,,,,
711420,Articles of goldsmiths'/silversmiths' wares & parts thereof ,,,,,,,,,,,,,
711510,Catalysts in the form of wire cloth/grill,,,,,,,,,,,,,
711590,Articles of precious metal/metal clad with precious metal,,,,,,,,,,,,,
711610,Articles of natural/cultured pearls;,,,,,,,,,,,,,
711620,Articles of precious/semi-precious stones (natural/synthetic/reconstructed),,,,,,,,,,,,,
711711,Cuff-links & studs of base metal,,,,,,,,,,,,,
711719,Imitation jewellery,,,,,,,,,,,,,
711790,Imitation jewellery other than of base metal;,,,,,,,,,,,,,
711810,Coin (excl. gold coin),,,,,,,,,,,,,
711890,Other coin (excl. of 7118.10);,,,,,,,,,,,,,
720110,Non-alloy pig iron containing by weight 0.5%/less of phosphorus,,,,,,,,,,,,,
720120,Non-alloy pig iron containing by weight >0.5% of phosphorus,,,,,,,,,,,,,
720150,"""Alloy pig iron; spiegeleisen",,,,,,,,,,,,,
720211,Ferro-manganese,,,,,,,,,,,,,
720219,Ferro-manganese,,,,,,,,,,,,,
720221,Ferro-silicon,,,,,,,,,,,,,
720229,Ferro-silicon,,,,,,,,,,,,,
720230,Ferro-silico-manganese,,,,,,,,,,,,,
720241,Ferro-chromium,,,,,,,,,,,,,
720249,Ferro-chromium,,,,,,,,,,,,,
720250,Ferro-silico-chromium,,,,,,,,,,,,,
720260,Ferro-nickel,,,,,,,,,,,,,
720270,Ferro-molybdenum,,,,,,,,,,,,,
720280,Ferro-tungsten & ferro-silico-tungsten,,,,,,,,,,,,,
720291,Ferro-titanium & ferro-silico-titanium,,,,,,,,,,,,,
720292,Ferro-vanadium,,,,,,,,,,,,,
720293,Ferro-niobium,,,,,,,,,,,,,
720299,Ferro-alloys (excl. of 7202.11-7202.93),,,,,,,,,,,,,
720310,Ferrous products obt. by direct reduction of iron ore,,,,,,,,,,,,,
720390,"""Spongy ferrous products (excl. of 7203.10)",,,,,,,,,,,,,
720410,Waste & scrap of cast iron;,,,,,,,,,,,,,
720421,Waste & scrap of stainless steel;,,,,,,,,,,,,,
720429,Waste & scrap of alloy steel other than stainless steel;,,,,,,,,,,,,,
720430,Waste & scrap of tinned iron/steel;,,,,,,,,,,,,,
720441,Ferrous turnings,,,,,,,,,,,,,
720449,Ferrous waste & scrap (excl. of 7204.10-7204.41);,,,,,,,,,,,,,
720450,Remelting ferrous scrap ingots;,,,,,,,,,,,,,
720510,Granules of pig iron,,,,,,,,,,,,,
720521,Powders,,,,,,,,,,,,,
720529,Powders,,,,,,,,,,,,,
720610,Iron & non-alloy steel in ingots (excl. iron of 72.03);,,,,,,,,,,,,,
720690,Iron & non-alloy steel in primary forms other than ingots (excl. iron of 72,,,,,,,,,,,,,
720711,Semi-finished products of iron/non-alloy steel,,,,,,,,,,,,,
720712,Semi-finished products of iron/non-alloy steel,,,,,,,,,,,,,
720719,Semi-finished products of iron/non-alloy steel,,,,,,,,,,,,,
720720,Semi-finished products of iron/non-alloy steel,,,,,,,,,,,,,
720810,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720825,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720826,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720827,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720836,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720837,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720838,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720839,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720840,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720851,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720852,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720853,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720854,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720890,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720915,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720916,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720917,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720918,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720925,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720926,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720927,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720928,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
720990,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721011,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721012,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721020,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721030,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721041,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721049,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721050,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721061,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721069,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721070,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721090,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721113,Other Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721114,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721119,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721123,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721129,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721190,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721210,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721220,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721230,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721240,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721250,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721260,Flat-rolled products of iron/non-alloy steel,,,,,,,,,,,,,
721310,Bars & rods,,,,,,,,,,,,,
721320,Bars & rods,,,,,,,,,,,,,
721391,Bars & rods,,,,,,,,,,,,,
721399,Bars & rods,,,,,,,,,,,,,
721410,Bars & rods of iron/non-alloy steel (excl. of 72.13),,,,,,,,,,,,,
721420,Bars & rods of iron/non-alloy steel (excl. of 72,,,,,,,,,,,,,
721430,Bars & rods of iron/non-alloy steel (excl. of 72.13),,,,,,,,,,,,,
721491,Bars & rods of iron/non-alloy steel (excl. of 72.13),,,,,,,,,,,,,
721499,Bars & rods of iron/non-alloy steel (excl. of 72.13),,,,,,,,,,,,,
721510,Bars & rods of iron/non-alloy steel,,,,,,,,,,,,,
721550,Bars & rods of iron/non-alloy steel other than free-cutting steel,,,,,,,,,,,,,
721590,Bars & rods of iron/non-alloy steel,,,,,,,,,,,,,
721610,Angles,,,,,,,,,,,,,
721621,Angles,,,,,,,,,,,,,
721622,Angles,,,,,,,,,,,,,
721631,Angles,,,,,,,,,,,,,
721632,Angles,,,,,,,,,,,,,
721633,Angles,,,,,,,,,,,,,
721640,Angles,,,,,,,,,,,,,
721650,Angles,,,,,,,,,,,,,
721661,Angles,,,,,,,,,,,,,
721669,Angles,,,,,,,,,,,,,
721691,Angles,,,,,,,,,,,,,
721699,Angles,,,,,,,,,,,,,
721710,Wire of iron/non-alloy steel,,,,,,,,,,,,,
721720,Wire of iron/non-alloy steel,,,,,,,,,,,,,
721730,Wire of iron/non-alloy steel,,,,,,,,,,,,,
721790,Wire of iron/non-alloy steel,,,,,,,,,,,,,
721810,Stainless steel in ingots & other primary forms;,,,,,,,,,,,,,
721891,Stainless steel,,,,,,,,,,,,,
721899,Semi-finished products of stainless steel (excl. of 7218.91);,,,,,,,,,,,,,
721911,Flat-rolled products of stainless steel,,,,,,,,,,,,,
721912,Flat-rolled products of stainless steel,,,,,,,,,,,,,
721913,Flat-rolled products of stainless steel,,,,,,,,,,,,,
721914,Flat-rolled products of stainless steel,,,,,,,,,,,,,
721921,Flat-rolled products of stainless steel,,,,,,,,,,,,,
721922,Flat-rolled products of stainless steel,,,,,,,,,,,,,
721923,Flat-rolled products of stainless steel,,,,,,,,,,,,,
721924,Flat-rolled products of stainless steel,,,,,,,,,,,,,
721931,Flat-rolled products of stainless steel,,,,,,,,,,,,,
721932,Flat-rolled products of stainless steel,,,,,,,,,,,,,
721933,Flat-rolled products of stainless steel,,,,,,,,,,,,,
721934,Flat-rolled products of stainless steel,,,,,,,,,,,,,
721935,Flat-rolled products of stainless steel,,,,,,,,,,,,,
721990,Flat-rolled products of stainless steel,,,,,,,,,,,,,
722011,Flat-rolled products of stainless steel,,,,,,,,,,,,,
722012,Flat-rolled products of stainless steel,,,,,,,,,,,,,
722020,Flat-rolled products of stainless steel,,,,,,,,,,,,,
722090,Flat-rolled products of stainless steel,,,,,,,,,,,,,
722100,Bars & rods,,,,,,,,,,,,,
722211,Bars & rods of stainless steel,,,,,,,,,,,,,
722219,Bars & rods of stainless steel,,,,,,,,,,,,,
722220,Bars & rods of stainless steel,,,,,,,,,,,,,
722230,Bars & rods of stainless steel,,,,,,,,,,,,,
722240,Angles,,,,,,,,,,,,,
722300,Wire of stainless steel;,,,,,,,,,,,,,
722410,Ingots & other primary forms of other alloy steel (excl. stainless steel);,,,,,,,,,,,,,
722490,Semi-finished products (excl. ingots & other primary forms) of alloy steel ,,,,,,,,,,,,,
722511,Flat-rolled products of silicon-electrical steel,,,,,,,,,,,,,
722519,Flat-rolled products of silicon-electrical steel,,,,,,,,,,,,,
722530,Other flat-rolled products of other alloy steel,,,,,,,,,,,,,
722540,Other flat-rolled products of other alloy steel,,,,,,,,,,,,,
722550,Other flat-rolled products of other alloy steel,,,,,,,,,,,,,
722591,Other n.e.s. in 72.25,,,,,,,,,,,,,
722592,Other n.e.s. in 72.25,,,,,,,,,,,,,
722599,Other n.e.s. in 72.25,,,,,,,,,,,,,
722611,Flat-rolled products of silicon-electrical steel,,,,,,,,,,,,,
722619,Flat-rolled products of silicon-electrical steel,,,,,,,,,,,,,
722620,Flat-rolled products of high speed steel (excl. stainless steel),,,,,,,,,,,,,
722691,Flat-rolled products of other alloy steel (excl. stainless/silicon-electric,,,,,,,,,,,,,
722692,Flat-rolled products of other alloy steel (excl. stainless/silicon-electric,,,,,,,,,,,,,
722699,Other n.e.s. in 72.26 flat-rolled products of other alloy steel (excld. Sta,,,,,,,,,,,,,
722710,Bars & rods,,,,,,,,,,,,,
722720,Bars & rods,,,,,,,,,,,,,
722790,Bars & rods,,,,,,,,,,,,,
722810,Bars & rods of high speed steel;,,,,,,,,,,,,,
722820,Bars & rods of silico-manganese steel;,,,,,,,,,,,,,
722830,Bars & rods of other alloy steel (excl. of 72.27,,,,,,,,,,,,,
722840,Bars & rods of other alloy steel (excl. of 72.27,,,,,,,,,,,,,
722850,Bars & rods of other alloy steel (excl. of 72.27),,,,,,,,,,,,,
722860,Bars & rods of other alloy steel (excl. of 72.27),,,,,,,,,,,,,
722870,Angles,,,,,,,,,,,,,
722880,Hollow drill bars & rods of alloy/non-alloy steel;,,,,,,,,,,,,,
722920,Wire of silico-manganese steel;,,,,,,,,,,,,,
722990,Other wire of other alloy steel,,,,,,,,,,,,,
730110,Sheet piling of iron/steel,,,,,,,,,,,,,
730120,Welded angles,,,,,,,,,,,,,
730210,Rails of iron/steel;,,,,,,,,,,,,,
730230,Switch blades,,,,,,,,,,,,,
730240,Fish-plates & sole plates (base plates) of iron/steel;,,,,,,,,,,,,,
730290,Railway/tramway track construction material of iron/steel,,,,,,,,,,,,,
730300,Tubes,,,,,,,,,,,,,
730411,Line pipe of a kind used for oil/gas pipelines,,,,,,,,,,,,,
730419,Line pipe of a kind used for oil/gas pipelines,,,,,,,,,,,,,
730422,Casing,,,,,,,,,,,,,
730423,Casing,,,,,,,,,,,,,
730424,Other casing,,,,,,,,,,,,,
730429,Other casing,,,,,,,,,,,,,
730431,Tubes,,,,,,,,,,,,,
730439,Tubes,,,,,,,,,,,,,
730441,Tubes,,,,,,,,,,,,,
730449,Tubes,,,,,,,,,,,,,
730451,Tubes,,,,,,,,,,,,,
730459,Tubes,,,,,,,,,,,,,
730490,Tubes,,,,,,,,,,,,,
730511,Line pipe of a kind used for oil/gas pipelines,,,,,,,,,,,,,
730512,Line pipe of a kind used for oil/gas pipelines,,,,,,,,,,,,,
730519,Line pipe of a kind used for oil/gas pipelines,,,,,,,,,,,,,
730520,Casing of a kind used in drilling for oil/gas,,,,,,,,,,,,,
730531,Tubes & pipes (excl. of 7305.11-7305.20),,,,,,,,,,,,,
730539,Tubes & pipes (excl. of 7305.11-7305.20),,,,,,,,,,,,,
730590,Tubes & pipes (e.g.,,,,,,,,,,,,,
730611,Line pipe of a kind used for oil/gas pipelines,,,,,,,,,,,,,
730619,Other line pipe of a kind used for oil/gas pipelines,,,,,,,,,,,,,
730621,Casing & tubing of a kind used in drilling for oil/gas,,,,,,,,,,,,,
730629,Casing & tubing of a kind used in drilling for oil/gas,,,,,,,,,,,,,
730630,Tubes,,,,,,,,,,,,,
730640,Tubes,,,,,,,,,,,,,
730650,Tubes,,,,,,,,,,,,,
730661,Other tubes,,,,,,,,,,,,,
730669,Other tubes,,,,,,,,,,,,,
730690,Tubes,,,,,,,,,,,,,
730711,Cast tube/pipe fittings (e.g.,,,,,,,,,,,,,
730719,Cast tube/pipe fittings (e.g.,,,,,,,,,,,,,
730721,Flanges of stainless steel;,,,,,,,,,,,,,
730722,Threaded elbows,,,,,,,,,,,,,
730723,Butt welding fittings of stainless steel;,,,,,,,,,,,,,
730729,Tube/pipe fittings of stainless steel (excl. of 7307.21-7307.23);,,,,,,,,,,,,,
730791,Flanges of iron/steel (excl. of cast iron/stainless steel);,,,,,,,,,,,,,
730792,Threaded elbows,,,,,,,,,,,,,
730793,Butt welding fittings of iron/steel (excl. of cast iron/stainless steel);,,,,,,,,,,,,,
730799,"""Tube/pipe fittings of iron/steel (excl. cast iron/stainless steel; excl. o",,,,,,,,,,,,,
730810,Bridges & bridge-sections of iron/steel;,,,,,,,,,,,,,
730820,Towers & lattice masts of iron/steel;,,,,,,,,,,,,,
730830,Doors,,,,,,,,,,,,,
730840,Equipment for scaffolding/shuttering/propping/pitpropping of iron/steel;,,,,,,,,,,,,,
730890,"""Structures (excld.prefabricated buildings of heading 94.06) & parts of str",,,,,,,,,,,,,
730900,Reservoirs,,,,,,,,,,,,,
731010,Tanks,,,,,,,,,,,,,
731021,Cans to be closed by soldering/crimping,,,,,,,,,,,,,
731029,Tanks,,,,,,,,,,,,,
731100,Containers for compressed/liquefied gas,,,,,,,,,,,,,
731210,Stranded wire,,,,,,,,,,,,,
731290,Plaited bands,,,,,,,,,,,,,
731300,"""Barbed wire of iron/steel; twisted hoop/single flat wire",,,,,,,,,,,,,
731412,Endless bands for machinery,,,,,,,,,,,,,
731414,Woven cloth (excl. endless bands for machinery),,,,,,,,,,,,,
731419,Woven cloth (excl. endless bands for machinery),,,,,,,,,,,,,
731420,Grill,,,,,,,,,,,,,
731431,Grill,,,,,,,,,,,,,
731439,Grill,,,,,,,,,,,,,
731441,Cloth,,,,,,,,,,,,,
731442,Cloth,,,,,,,,,,,,,
731449,Cloth,,,,,,,,,,,,,
731450,Expanded metal of iron/steel;,,,,,,,,,,,,,
731511,Roller chain of iron/steel;,,,,,,,,,,,,,
731512,Articulated link chain other than roller chain,,,,,,,,,,,,,
731519,Parts of articulated link chain of iron/steel;,,,,,,,,,,,,,
731520,Skid chain of iron/steel;,,,,,,,,,,,,,
731581,Stud-link chain of iron/steel;,,,,,,,,,,,,,
731582,Welded link chain of iron/steel;,,,,,,,,,,,,,
731589,Chain,,,,,,,,,,,,,
731590,Parts of chains (excl. articulated link chain),,,,,,,,,,,,,
731600,Anchors,,,,,,,,,,,,,
731700,Nails,,,,,,,,,,,,,
731811,Coach screws of iron/steel;,,,,,,,,,,,,,
731812,Wood screws other than coach screws,,,,,,,,,,,,,
731813,Screw hooks & screw rings,,,,,,,,,,,,,
731814,Self-tapping screws of iron/steel;,,,,,,,,,,,,,
731815,Screws & bolts (excl. of 7318.11-7318.14),,,,,,,,,,,,,
731816,Nuts of iron/steel;,,,,,,,,,,,,,
731819,Threaded articles of iron/steel (excl. of 73.07,,,,,,,,,,,,,
731821,Spring washers & other lock washers,,,,,,,,,,,,,
731822,Washers (excl. of 7318.21) of iron/steel;,,,,,,,,,,,,,
731823,Rivets of iron/steel;,,,,,,,,,,,,,
731824,Cotters & cotter-pins,,,,,,,,,,,,,
731829,Non-threaded articles similar to rivets,,,,,,,,,,,,,
731920,Safety pins of iron/steel;,,,,,,,,,,,,,
731930,Pins other than safety pins,,,,,,,,,,,,,
731990,"""Sewing needles",,,,,,,,,,,,,
732010,Leaf-springs & leaves therefor,,,,,,,,,,,,,
732020,Helical springs of iron/steel;,,,,,,,,,,,,,
732090,Springs & leaves for springs,,,,,,,,,,,,,
732111,Cooking appliances & plate warmers ,,,,,,,,,,,,,
732112,Cooking appliances & plate warmers,,,,,,,,,,,,,
732119,Other cooking appliances & plate warmers incl. appliances for solid fuel,,,,,,,,,,,,,
732181,Non-electric domestic appliances. & parts thereof ,,,,,,,,,,,,,
732182,Non-electric domestic appliances,,,,,,,,,,,,,
732189,Non-electric domestic appliances,,,,,,,,,,,,,
732190,Parts of the non-electric domestic appliances of 7321.11-7321.83,,,,,,,,,,,,,
732211,Radiators for central heating,,,,,,,,,,,,,
732219,Radiators for central heating,,,,,,,,,,,,,
732290,Air heaters & hot air distributors (incl. distributors which can distribute,,,,,,,,,,,,,
732310,"""Iron/steel wool; pot scourers & scouring/polishing pads",,,,,,,,,,,,,
732391,Table/kitchen/other h-hold. articles & parts thereof (excl. of 7323.10),,,,,,,,,,,,,
732392,Table/kitchen/other h-hold. articles & parts thereof (excl. of 7323.10),,,,,,,,,,,,,
732393,Table/kitchen/other h-hold. articles & parts thereof (excl. of 7323.10),,,,,,,,,,,,,
732394,Table/kitchen/other h-hold. articles & parts thereof (excl. of 7323.10),,,,,,,,,,,,,
732399,Table/kitchen/other h-hold. articles & parts thereof (similar to but excl. ,,,,,,,,,,,,,
732410,Sinks & wash basins,,,,,,,,,,,,,
732421,Baths of cast iron,,,,,,,,,,,,,
732429,Baths of iron other than cast iron/steel;,,,,,,,,,,,,,
732490,Sanitary ware & parts thereof ,,,,,,,,,,,,,
732510,Cast articles of non-malleable cast iron,,,,,,,,,,,,,
732591,Grinding balls & similar cast articles for mills,,,,,,,,,,,,,
732599,Cast articles of iron (excl. non-malleable cast iron)/steel,,,,,,,,,,,,,
732611,Grinding balls & similar articles for mills,,,,,,,,,,,,,
732619,Articles of iron/steel,,,,,,,,,,,,,
732620,Articles of iron/steel wire;,,,,,,,,,,,,,
732690,Articles of iron/steel,,,,,,,,,,,,,
740100,"""Copper mattes; cement copper (precipitated copper)."";",,,,,,,,,,,,,
